Б(Д)ЦA	сущ	ja	род	ед	ж	
,						
ПOTKHD	гл	изъяв	аор гл	3	ед	
KU&ЩD	сущ	ja	вин	ед	ж	
.						
И	союз					
TD	нар					
BCRKD	мест	тв	вин	ед	ж	
CTP(с)TЬ&	сущ	i	вин	ед	ж	
ПPETEPП+	гл	изъяв	аор гл	3	ед	
,						
W(Т)	пред					
Б+COBЪ	сущ	о/u	род	мн	м	
ЖE	част					
,&						
И	союз					
W(Т)	пред					
ЧЛKЪ#	сущ	о	род	мн	м	
.						
И	союз					
W(Т)	пред					
РAЗБOИHIKO(в)	сущ	о/u	род	мн	м	
.&						
W(Т)ИДИ	гл	повел	2	ед		
ГЛAXD#	гл	изъяв	имп	3	мн	
W(Т)	пред					
M+CTA	сущ	о	род	ед	ср	
CEГO	мест	м	род	ед	ср	
,&						
ДA	союз					
HE	част					
ЗЛ+	нар					
UMPEШИ	гл	изъяв	н/б	2	ед	1
.						
HAЧA&ЛHИKЪ	сущ	о	им	ед	м	
ЖE	част					
UБW	част					
PAЗБOИHИ&KWMЪ	сущ	о	дат	мн	м	
M+CTA	сущ	о	род	ед	ср	
TOГO	мест	тв	род	ед	ср	
ПOГИ&БE	гл	изъяв	аор пр	3	ед	
.						
И	союз					
ДPDЖИHA	сущ	а	им	ед	ж	
EГO	мест	м	род	ед	м	
ИЗЧE&ЗOШA	гл	изъяв	аор нов	3	мн	
.						
MЛTBAMИ#	сущ	а	тв	мн	ж	
CTГO#&	прил	тв	род	ед	м	
*KOPHИЛIA	сущ	jo	род	ед	м	
.						
ИHOГДA	нар					
(Ж)	част					
БEЗMO(л)&CTBDЮЩD	прич	jo	наст	дат	ед	м
EMD	мест	м	дат	ед	м	
.						
HAПAДO&ШA	гл	изъяв	аор нов	3	мн	
HA	пред					
HЬ	мест	м	вин	ед	м	
PAЗБOИHИЦЫ	сущ	о	им	мн	м	*
MHR&ЩE	прич	jo	наст	им	мн	м
ИM+HIE	сущ	jo	вин	ед	ср	
U	пред					
HEГO	мест	м	род	ед	м	
WБP+Z 76 CTИ	инф					
.						
И	союз					
HИЧTO(Ж)	мест	м	вин	0	0	
WБP+TO&ШA	гл	изъяв	аор нов	3	мн	
PAЗB+	пред					
KHИГЪ	сущ	а	род	мн	ж	
.						
И	союз					
BЗE&MШE	прич	jo	прош	им	мн	м
KHИГИ	сущ	а	вин	мн	ж	
И	союз					
W(Т)ИДOШA	гл	изъяв	аор нов	3	мн	
.&						
И	союз					
БЛDДИШR	гл	изъяв	аор гл	3	мн	
BCЮ	мест	р/скл	вин	ед	ж	
HOЩЬ	сущ	i	вин	ед	ж	
ПO	пред					
Л+&CD	сущ	о	дат	ед	м	
И	союз					
BEЛMИ	нар					
UTPDДИВШECR&	прич/в	jo	прош	им	мн	м
BЪЗЛEГШE	прич	jo	прош	им	мн	м
ПOЧИШA	гл	изъяв	аор гл	3	мн	
.						
И	союз					
ЗA&UTPA	нар					
BЪCTABШE	прич	jo	прош	им	мн	м
WБP+TO&ШRCR	гл/в	изъяв	аор нов	3	мн	
БЛИ(З)	пред					
K+ЛIИ	сущ	ja/а	род	ед	ж	
ПPП(Д)БHA&ГO	прил	тв	род	ед	м	
И	союз					
ПOЗHABШE	прич	jo	прош	им	мн	м
ГP+XЪ	сущ	о	вин	ед	м	
CBO(и)&	мест	м	вин	ед	м	
ПPИШE(Д)ШE	прич	jo	прош	им	мн	м
W(Т)ДAШA	гл	изъяв	аор гл	3	мн	
KHИГИ&	сущ	а	вин	мн	ж	
ПPОЩEHIR	сущ	jo	род	ед	ср	
W(Т)	пред					
HEГO	мест	м	род	ед	м	
ПPOШAXD	гл	изъяв	имп	3	мн	
.&						
CTЫИ#	прил	тв	им	ед	м	
(Ж)	част					
CTAPEЦЬ	сущ	jo	им	ед	м	
ПPOCTИ	гл	изъяв	аор гл	3	ед	
И(X)	мест	м	вин/род	мн	м	
.&						
И	союз					
W(Т)ИДOШA	гл	изъяв	аор нов	3	мн	
C	пред					
MИPOMЪ	сущ	о	тв	ед	м	
.						
W(Т)ЦЬ#&	сущ	jo	им	ед	м	
ЖE	част					
HAШЬ	мест	м	им	ед	м	
W(Т)TDДU	нар					
W(Т)PAДD&	сущ	а	вин	ед	ж	
ПPIИMЪ	прич	jo	прош	им	ед	м
.						
HAЧATЪ	гл	изъяв	аор гл	3	ед	
ПPИЛ+&ЖHEE	прил/ср	м	им	ед	м/ср	
БЫTИ	инф					
HA	пред					
M+CTE	сущ	о	мест	ед	ср	
TO(M)	мест	тв	мест	ед	ср	
.						
Z -76 						
TPDЖARCR	прич/в	jo	наст	им	ед	м
BEЛMИ	нар					
.						
И	союз					
ПO&MЫШЛRШE	гл	изъяв	имп	3	ед	
TPUДЫ	сущ	о	тв	мн	м	
.						
ПИ&TATИ	инф					
СЕБЕ	мест	личн	возвр	вин/род		
И	союз					
CDЩИMЪ	прич	м	наст	дат	мн	м
C	пред					
HИ(M)	мест	м	тв	ед	м	
.&						
HAЧR(T)	гл	изъяв	аор гл	3	ед	
TRЖAPЬ	сущ	jo	им	ед	м	
БЫTИ	инф					
.						
Я(K)&ЖE	союз					
*HOИ	сущ	jo	им	ед	м	
ПPBE(Д)HЫИ	прил	тв	им	ед	м	
ПO	пред					
ПOTOП+	сущ	о	мест	ед	м	
.&						
Л+(с)	сущ	о	вин	ед	м	
CEKIИ	прич	м	наст	им	ед	м
,						
И	союз					
HИBЫ	сущ	а	вин	мн	ж	
HAC+BA&R	прич	jo	наст	им	ед	м
.						
И	союз					
ПPИXOДRЩAR	прич	м	наст	вин	мн	м
ПPИE(M)ЛR	прич	jo	наст	им	ед	м
.&						
И	союз					
MИMOXOДRЩAR	прич	м	наст	вин	мн	м
KOPMЛR&ШE	гл	изъяв	имп	3	ед	
.						
И	союз					
ПOMAЛD	нар					
ПОМАЛD	нар					
ПPE&ЧИ(с)TЫR	прил	тв	род	ед	ж	
ПOMOЩIЮ	сущ	i	тв	ед	ж	
ЦPKBЬ#	сущ	uu	вин	ед	ж	
ПO&CTABИ	гл	изъяв	аор гл	3	ед	
BЪ	пред					
ИMR	сущ	men	вин	ед	ср	
ПPЧ(с)TЫR&	прил	тв	род	ед	ж	
BЛ(Д)ЧЦA	сущ	ja	род	ед	ж	
HШER#	мест	м	род	ед	ж	
Б(Д)ЦA	сущ	ja	род	ед	ж	
.						
Ч(с)THA(г)&	прил	тв	род	ед	ср	
И	союз					
CЛABHAГO	прил	тв	род	ед	ср	
ER	мест	м	род	ед	ж	
BBEДEHIR	сущ	jo	род	ед	ср	
,&						
БPATIИ	сущ	ja	род	ед	ж	
ЖE	част					
ПPИБЫBAШE	гл	изъяв	имп	3	ед	
.&						
И	пред					
MЛTBЪ#	сущ	а	род	мн	ж	
MHWЖAШECR	гл/в	изъяв	имп	3	ед	
.&						
HO	союз					
KTO	мест	тв	им	0	0	
ДOBOЛEHЪ	прил	о	им	ед	м	-е
CЛOBECЫ	сущ	es	тв	мн	ср	
Z 77 						
WБЛИЧИTИ	инф					
.						
И	союз					
CKAЗATИ	инф					
ПO&B+CTMИ	сущ	i	тв	мн	ж	
.						
Я(Ж)	мест	м	вин	мн	м	
CЪTBOPИ	гл	изъяв	аор гл	3	ед	
TPD&ДЫ	сущ	о	вин	мн	м	
И	союз					
ПOДBИГИ	сущ	о	вин	мн	м	
HA	пред					
M+CTE	сущ	о	мест	ед	ср	
TO&MЪ	мест	тв	мест	ед	ср	
.						
OBO	союз					
UБW	част					
W(Т)	пред					
ЗЛOД+И&	сущ	jo	род	мн	м	
БЬEHЪ	прич	о	прош	им	ед	м
БЫCTЬ	гл	изъяв	аор гл	3	ед	
,						
EДBA	нар					
ДЫШA&	прич	jo	наст	им	ед	м
ПPIИДE	гл	изъяв	аор пр	3	ед	
.						
OBO	союз					
(Ж)	част					
ДPEBO	сущ	es	им	ед	ср	
ПAДE	гл	изъяв	аор пр	3	ед	
HA&	пред					
HЬ	мест	м	вин	ед	м	
БEЗ	пред					
B+TPA	сущ	о	род	ед	м	
.						
БPATIR&	сущ	ja	им	ед	ж	
БW	союз					
BCИ	мест	р/скл	им	мн	м	
БEЗ	пред					
ВPEДA	сущ	о	род	ед	м	
MИMOИДW&ШA	гл	изъяв	аор нов	3	мн	
TO	мест	тв	вин	ед	ср	
ДPEBO	сущ	es	вин	ед	ср	
.						
OHOMD	мест	тв	дат	ед	м	
(Ж)	част					
ЯKO&	союз					
ПACTЫPЮ	сущ	jo	дат	ед	м	
BЪCЛ+(Д)	нар					
БPATIИ	сущ	ja	дат	ед	ж	
И&ДDЩU	прич	jo	наст	дат	ед	м
ПAДECR	гл/в	изъяв	аор пр	3	ед	
HA	пред					
HEГO	мест	м	вин/род	ед	м	
ДPEBO&	сущ	es	им	ед	ср	
ДIABOЛИMЪ	прил	м	тв	ед	ср	
Д+ИCTBOMЪ	сущ	о	тв	ед	ср	
.&						
И	союз					
БOЛ+ЗHDA	прич	jo	наст	им	ед	м
БЛИ(З)	пред					
CMPTИ#	сущ	i	род	ед	ж	
ДBA&HAДECR(T)	числ	en	вин	ед	м	
CEДMИЦЬ	сущ	ja	род	мн	ж	
CЪ	пред					
WДPA&	сущ	о	род	ед	м	
HEДBИЖИMЪ	прич	о	наст	им	ед	м
ПPEБЫCTЬ	гл	изъяв	аор гл	3	ед	
.&						
И	союз					
E(Д)BA	нар					
UCTPAБИCR	гл/в	изъяв	аор гл	3	ед	
W(Т)	пред					
БOЛ+ЗZ -77 HИ	сущ	i	род	ед	ж	
TOR	мест	тв	род	ед	ж	
.						
ПPIИДE	гл	изъяв	аор пр	3	ед	
ЖE	част					
H+KO&ГДA	нар					
K	пред					
Д+ЛATEЛEMЪ	сущ	jo	дат	мн	м	
И	союз					
C+ДE	гл	изъяв	аор пр	3	ед	
HA&	пред					
CTPOMHИH+	сущ	а	мест	ед	ж	
.						
И	союз					
AБIE	нар					
BHEЗA&ПD	нар					
ПAДECR	гл/в	изъяв	аор пр	3	ед	
ДOЛ+	нар					
,						
И	союз					
BЪЗБOЛИ&	гл	изъяв	аор гл	3	ед	
ПAЧE	нар					
ПPЬBAГO	числ/п	тв	род	ед	ср	
.						
И	союз					
W(Т)	пред					
CEГO	мест	м	род	ед	ср	
EДBA&	нар					
CMPTИ	сущ	i	род	ед	ж	
ГOHЗHD	гл	изъяв	аор гл	3	ед	
.						
ИHOГДA	нар					
(Ж)&	част					
ПPИBEДEHЪ	прич	о	прош	им	ед	м
БЫCTЬ	гл	изъяв	аор гл	3	ед	
S+ЛHE&	нар					
ГЛABD	сущ	а	вин	ед	ж	
ЯЗBEHD	прил	а	вин	ед	ж	
ИM+A	прич	jo	наст	им	ед	м
W(Т)	пред					
ДPE&BA	сущ	es/о	род	ед	ср	
ПA(Д)ШAГO	прич	м	прош	род	ед	ср
HA	пред					
HЬ	мест	м	вин	ед	м	
,						
ЧTW	союз					
(Ж)	част					
HA&B+TИ	сущ	о	им	мн	м	
W(Т)	пред					
ЗABИCTИ	сущ	i	род	ед	ж	
И	союз					
HEHABИ&CTИ	сущ	i	род	ед	ж	
.						
W(Т)	пред					
ЧЮЖИ(X)	прил	м	род	мн	м	
И	союз					
W(Т)	пред					
CBOИXЪ	мест	м	род	мн	м	
.&						
KЛEBETЫ	сущ	а	им	мн	ж	
И	союз					
ДOCAДЫ	сущ	а	им	мн	ж	
.						
И	союз					
ДO	пред					
CA&MOГO	мест	тв	род	ед	м	
ДPЪЖABHAГO	прил	тв	род	ед	м	
ДOИДOШA&	гл	изъяв	аор нов	3	мн	
HA	пред					
HЬ	мест	м	вин	ед	м	
.						
OH	мест	тв	им	ед	м	
ЖE	част					
ЯKO	союз					
KAMEHЬ&	сущ	en	им	ед	м	
AДAMAHTЪ	сущ	о	им	ед	м	
ПPEБЫBAШE	гл	изъяв	имп	3	ед	
BЪ&	пред					
SЛЫ(X)	прил	тв	мест	мн	м	
БЛГOДAPCTBDR#	прич	jo	наст	им	ед	м
.						
CKUZ 78 ДOCTЬ	сущ	i	вин	ед	ж	
(Ж)	част					
И	союз					
ПOHOШEHIE	сущ	jo	вин	ед	ср	
И	союз					
ПPEЩEHI&E	сущ	jo	вин	ед	ср	
KAKO	союз					
MOГD	гл	изъяв	н/б	1	ед	1
ИCПИCATИ	инф					
.						
БPA&TИИ	сущ	ja	род	ед	ж	
ЖE	част					
MHWЖAШE(с)	гл/в	изъяв	имп	3	ед	
HUЖA	сущ	ja	им	ед	ж	
E(с)&	гл	изъяв	н/б	3	ед	5
M+CTO	сущ	о	вин	ед	ср	
PACПPOCTPAHИTИ	инф					
.&						
~KOPHIE <*KOPHИЛIE>	сущ	jo	им	ед	м	
ЖE	част					
BЫШHRГO	прил	м	вин/род	ед	м	
ПOЛOЖИ&BЪ	прич	jo	прош	им	ед	м
ПPИБ+ЖИЩE	сущ	jo	вин	ед	ср	
.						
HAЧA(T)	гл	изъяв	аор гл	3	ед	
EЛИKA&	мест	тв	им	ед	ж	
CИЛA	сущ	а	им	ед	ж	
Д+ЛU	сущ	о	дат	ед	ср	
KACATИ(с)	инф/в					
.						
БГD#	сущ	о	дат	ед	м	
ПO&MOГAЮЩD	прич	jo	наст	дат	ед	м
EMU	мест	м	дат	ед	м	
.						
