НА(с).	мест	личн	1	мест	мн	
БЪ#	сущ	o	им	ед	м	
ЖЕ	част					
ВСЕ	мест	р/скл	вин	ед	ср	
НА	пред					
Z 45						
ПОТРЕБD	сущ	a	вин	ед	ж	
МЛТВАМИ#	сущ	a	тв	мн	ж	
СТГО#	прил	тв	род	ед	м	
НЕОСКUДН+&	нар					
ПОДАВАШЕ	гл	изъяв	имп	3	ед	
И	союз					
ДО	пред					
ДНЬ(с);	нар					
W	пред					
СЪСТАВЛЕНIИ	сущ	jo	мест	ед	ср	
ЦРКВЕ#	сущ	uu	род	ед	ж	
[W(Т)	пред					
СТГО#,]&	прил	тв	род	ед	м	
И	союз					
ИНD	мест	тв	вин	ед	ж	
ЦРКВЬ#	сущ	uu	вин	ед	ж	
СЪЗ(Д)А	гл	изъяв	аор гл	3	ед	
ПРП(Д)БНЫИ.	прил	тв	им	ед	м	
W(Т)	пред					
БО(л)ШIА&	прил/ср	м/тв	род	ед	ж	
ЛАВРЫ	сущ	a	род	ед	ж	
НА	пред					
ПОЛUДЕНН+И	прил	тв	мест	ед	ж	
СТРАН+	сущ	a	мест	ед	ж	
ДАЛЕ.&	нар					
ИI#.	18					
ПОПРИЩЬ.	сущ	jo	род	мн	ср	
ВО	пред					
ИМR	сущ	men	вин	ед	ср	
ВЪСКРЕСЕНIА	сущ	jo	род	ед	ср	
ГА#&	сущ	i/o	род	ед	м	
НШЕГО#	мест	м	род	ед	м	
*IV#	сущ	o	род	ед	м	
ХА#,	сущ	o	род	ед	м	
ВЪНИ(З)	пред					
Р+КЫ	сущ	a	род	ед	ж	
*ГЛGШИЦИ.&	сущ	ja/a	род	ед	ж	
БЛИЗЪ	пред					
Р+КЫ	сущ	a	род	ед	ж	
БОЛШIА,	прил/ср	м/тв	род	ед	ж	
*ПИFАРDХОНЫ&	сущ	a	род	ед	ж	
НА	пред					
БРЕЗ+.	сущ	o	мест	ед	м	*
